account_manager,bl_number,job_order_date,customer_name,consignee_name,shipment_type,scope_of_work,service_type,cargo_type,carrier,vessel_code,container_count,commodity,shipment_date,terminal,shipment_location,overseas_port,gcss_updatedate,kewill_jobno,kewill_invoiceno,cro_date,service_order_id,service_order_type,container_no,container_type,vendor_name,from_location,to_location,requested_date,defect_count,defect_code,milestone_description,milestone_date,notes
NULL,210103893,2021-06-08,"UNITED GULF CONSTRUCTION CO WLL","UNITED GULF CONSTRUCTION CO WLL",IMPORT,IH+CCD,CY,DRY,MLL,,1,STEEL,2021-05-06,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000768,5614126287,0000-00-00,6aa6ffb6-023f-42c2-aa1a-c11175dcf927,TRK,HASU1424057,DRY,SWC,KWSWKTM,KWSWK,2021-05-10,0,D02,"Empty return date",2021-05-20,E/R
NULL,210103893,2021-06-08,"UNITED GULF CONSTRUCTION CO WLL","UNITED GULF CONSTRUCTION CO WLL",IMPORT,IH+CCD,CY,DRY,MLL,,1,STEEL,2021-05-06,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000768,5614126287,0000-00-00,6aa6ffb6-023f-42c2-aa1a-c11175dcf927,TRK,HASU1424057,DRY,SWC,KWSWKTM,KWSWK,2021-05-10,0,D02,"Post shipment document upload date",0000-00-00,
NULL,209486303,2021-06-14,,"MASHEED TRADING AND TRANSPORTATION CO LTD",IMPORT,IH+CCD,CY,DRY,MSL,,20,,2021-05-09,"JEDDAH RED SEA GATEWAY TERMINAL",JEDDAH,INDIA,2021-05-19,VIRIA0005625,5614170245,0000-00-00,6b67d88a-1e9b-4a71-9172-bb2cec3aad51,CLR,NULL,NULL,"AL WARED AL BAHRI",,,2021-05-06,0,D01,"Shipment cleared date",2021-05-10,
NULL,912162276,2021-06-06,,"ETC FRUIT GIDA SAN VE TIC LTD STI",IMPORT,IH+CCD,SD,REEF,MSL,,5,"FRESH GREEN CHIQUITA BANANAS",2021-05-02,SAJED,JEDDAH,GUAYAQUIL,2021-04-14,,,0000-00-00,6baf8dc4-cdbb-4150-9009-299def2887b4,CLR,NULL,NULL,"AL WARED AL BAHRI",,,2021-05-02,0,D01,"Shipment ready or on-hold",2021-05-04,
NULL,912375047,2021-06-26,"OBEIKAN GLASS COMPANY","OBEIKAN GLASS COMPANY",EXPORT,IH+CCO,SD,DRY,MSL,,4,Glass,2021-06-05,SAJED,JEDDAH,UK,0000-00-00,,,2021-05-10,6be4b9f6-6b11-44a9-966b-ca0777d75d57,TRK,MAEU4638829,Dry,"AL ZAFER",JEDDAH,YANBU,2021-05-10,0,D01,"Actual stuffing date",2021-05-17,A/S
NULL,912375047,2021-06-26,"OBEIKAN GLASS COMPANY","OBEIKAN GLASS COMPANY",EXPORT,IH+CCO,SD,DRY,MSL,,4,Glass,2021-06-05,SAJED,JEDDAH,UK,0000-00-00,,,2021-05-10,6be4b9f6-6b11-44a9-966b-ca0777d75d57,TRK,SUDU2834655,Dry,"AL ZAFER",JEDDAH,YANBU,2021-05-10,0,D01,"Actual Gate-in date",2021-05-27,A/G
NULL,211124374,2021-06-27,"GAP POLYMERS","BINZAGR CO-RO (LTD)",EXPORT,IH,SD,DRY,MSL,CALLIOPE/2109,14,PLASTIC,2021-06-22,SAJED,JEDDAH,YEADE,2021-06-10,,,2021-05-30,6c2352a7-4eb9-498c-8b90-931646ab2db4,TRK,MRKU4542209,DRY,UTC,JEDDAH,JEDDAH,2021-05-31,0,D01,"Actual stuffing date",2021-05-31,A/S
NULL,211124374,2021-06-27,"GAP POLYMERS","BINZAGR CO-RO (LTD)",EXPORT,IH,SD,DRY,MSL,CALLIOPE/2109,14,PLASTIC,2021-06-22,SAJED,JEDDAH,YEADE,2021-06-10,,,2021-05-30,6c2352a7-4eb9-498c-8b90-931646ab2db4,TRK,MSKU9306759,DRY,UTC,JEDDAH,JEDDAH,2021-05-31,0,D01,"Actual Gate-in date",2021-06-10,A/G
NULL,912199826,2021-06-09,"HAJER INTERNATIONAL FACTORY","HAJER INTERNATIONAL FACTORY",EXPORT,IH+CCO,SD,DRY,MSL,MAERSK,10,OIL,2021-05-03,SAJED,JEDDAH,NETHERLAND,0000-00-00,,,2021-04-15,6c3003b0-2725-4193-bfd7-8c6ea7fed923,TRK,CXTU1144495,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-04-15,0,D01,"Actual Gate-in date",2021-04-23,A/G
NULL,912199826,2021-06-09,"HAJER INTERNATIONAL FACTORY","HAJER INTERNATIONAL FACTORY",EXPORT,IH+CCO,SD,DRY,MSL,MAERSK,10,OIL,2021-05-03,SAJED,JEDDAH,NETHERLAND,0000-00-00,,,2021-04-15,6c3003b0-2725-4193-bfd7-8c6ea7fed923,TRK,SEGU8059391,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-04-15,0,D01,"Containers pullout from terminal (Date)",2021-04-15,P/O
NULL,912199826,2021-06-09,"HAJER INTERNATIONAL FACTORY","HAJER INTERNATIONAL FACTORY",EXPORT,IH+CCO,SD,DRY,MSL,MAERSK,10,OIL,2021-05-03,SAJED,JEDDAH,NETHERLAND,0000-00-00,,,2021-04-15,6c3003b0-2725-4193-bfd7-8c6ea7fed923,TRK,SEGU8040729,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-04-15,0,D01,"Manifest/Bayan received date",2021-04-23,M/R
NULL,210402886,2021-06-14,,"SIG COMBIBLOC OBEIKAN CO LTD",EXPORT,IH+CCO,SD,DRY,MSL,,5,,2021-05-29,"KING ABDULLAH ECONOMIC CITY PORT",RIAYDH,Algeria,2021-05-29,,,2021-04-26,6cae4a41-5267-45b1-b076-cbff6f3064d1,TRK,MSKU1987764,DRY,KTS,RIYADH,JEDDAH,2021-04-29,0,D01,"Containers pullout from terminal (Date)",2021-04-29,P/O
NULL,210402886,2021-06-14,,"SIG COMBIBLOC OBEIKAN CO LTD",EXPORT,IH+CCO,SD,DRY,MSL,,5,,2021-05-29,"KING ABDULLAH ECONOMIC CITY PORT",RIAYDH,Algeria,2021-05-29,,,2021-04-26,6cae4a41-5267-45b1-b076-cbff6f3064d1,TRK,MSKU1987764,DRY,KTS,RIYADH,JEDDAH,2021-04-29,0,D01,"Manifest/Bayan received date",2021-05-15,M/R
NULL,912217663,2021-06-08,"ETC FRUIT GIDA SAN VE TIC LTD STI","ETC FRUIT GIDA SAN VE TIC LTD STI",IMPORT,IH+CCD,SD,REEF,MSL,,5,"FRESH GREEN CHIQUITA BANANAS",2021-05-16,SAJED,JEDDAH,GUAYAQUIL,2021-04-27,,,0000-00-00,6d21fea4-feb1-4122-bf88-b91fca46fafd,CLR,NULL,NULL,"AL WARED AL BAHRI",,,2021-05-16,0,D01,"Customs file submission date",2021-05-16,
NULL,912217663,2021-06-08,"ETC FRUIT GIDA SAN VE TIC LTD STI","ETC FRUIT GIDA SAN VE TIC LTD STI",IMPORT,IH+CCD,SD,REEF,MSL,,5,"FRESH GREEN CHIQUITA BANANAS",2021-05-16,SAJED,JEDDAH,GUAYAQUIL,2021-04-27,,,0000-00-00,6d21fea4-feb1-4122-bf88-b91fca46fafd,CLR,NULL,NULL,"AL WARED AL BAHRI",,,2021-05-16,0,D01,"Shipment ready or on-hold",2021-05-17,
NULL,210587063,2021-06-23,"ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ","ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ",IMPORT,IH+CCD,CY,DRY,MSL,,30,RICE,2021-06-20,SAJED,JEDDAH,"JABEL ALI",2021-06-14,VIRIA0005787,,0000-00-00,6d7969f6-bc47-4644-8e1a-cdc92a100443,TRK,MRSU0319735,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-06-14,0,D01,"Empty return date",0000-00-00,
NULL,210587063,2021-06-23,"ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ","ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ",IMPORT,IH+CCD,CY,DRY,MSL,,30,RICE,2021-06-20,SAJED,JEDDAH,"JABEL ALI",2021-06-14,VIRIA0005787,,0000-00-00,6d7969f6-bc47-4644-8e1a-cdc92a100443,TRK,TEMU3901570,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-06-14,0,D01,"Empty return date",0000-00-00,
NULL,210587063,2021-06-23,"ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ","ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ",IMPORT,IH+CCD,CY,DRY,MSL,,30,RICE,2021-06-20,SAJED,JEDDAH,"JABEL ALI",2021-06-14,VIRIA0005787,,0000-00-00,6d7969f6-bc47-4644-8e1a-cdc92a100443,TRK,MRKU7072480,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-06-14,0,D01,"Actual Delivery Date",0000-00-00,
NULL,210587063,2021-06-23,"ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ","ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ",IMPORT,IH+CCD,CY,DRY,MSL,,30,RICE,2021-06-20,SAJED,JEDDAH,"JABEL ALI",2021-06-14,VIRIA0005787,,0000-00-00,6d7969f6-bc47-4644-8e1a-cdc92a100443,TRK,MRKU9854576,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-06-14,0,D01,"Actual Delivery Date",0000-00-00,
NULL,210587063,2021-06-23,"ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ","ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ",IMPORT,IH+CCD,CY,DRY,MSL,,30,RICE,2021-06-20,SAJED,JEDDAH,"JABEL ALI",2021-06-14,VIRIA0005787,,0000-00-00,6d7969f6-bc47-4644-8e1a-cdc92a100443,TRK,MRKU9096033,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-06-14,0,D01,"Shipment pullout date",2021-06-22,P/O
NULL,210587063,2021-06-23,"ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ","ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ",IMPORT,IH+CCD,CY,DRY,MSL,,30,RICE,2021-06-20,SAJED,JEDDAH,"JABEL ALI",2021-06-14,VIRIA0005787,,0000-00-00,6d7969f6-bc47-4644-8e1a-cdc92a100443,TRK,MRSU0319735,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-06-14,0,D01,"Actual Delivery Date",0000-00-00,
NULL,210587063,2021-06-23,"ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ","ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ",IMPORT,IH+CCD,CY,DRY,MSL,,30,RICE,2021-06-20,SAJED,JEDDAH,"JABEL ALI",2021-06-14,VIRIA0005787,,0000-00-00,6d7969f6-bc47-4644-8e1a-cdc92a100443,TRK,MRKU9890573,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-06-14,0,D01,"Empty return date",0000-00-00,
NULL,210587063,2021-06-23,"ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ","ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ",IMPORT,IH+CCD,CY,DRY,MSL,,30,RICE,2021-06-20,SAJED,JEDDAH,"JABEL ALI",2021-06-14,VIRIA0005787,,0000-00-00,6d7969f6-bc47-4644-8e1a-cdc92a100443,TRK,MRSU0129817,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-06-14,0,D01,"Post shipment document upload date",0000-00-00,
NULL,210587063,2021-06-23,"ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ","ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ",IMPORT,IH+CCD,CY,DRY,MSL,,30,RICE,2021-06-20,SAJED,JEDDAH,"JABEL ALI",2021-06-14,VIRIA0005787,,0000-00-00,6d7969f6-bc47-4644-8e1a-cdc92a100443,TRK,MRSU0320823,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-06-14,0,D01,"Empty return date",0000-00-00,
NULL,210587063,2021-06-23,"ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ","ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ",IMPORT,IH+CCD,CY,DRY,MSL,,30,RICE,2021-06-20,SAJED,JEDDAH,"JABEL ALI",2021-06-14,VIRIA0005787,,0000-00-00,6d7969f6-bc47-4644-8e1a-cdc92a100443,TRK,MSKU7303489,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-06-14,0,D01,"Actual Delivery Date",0000-00-00,
NULL,210587063,2021-06-23,"ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ","ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ",IMPORT,IH+CCD,CY,DRY,MSL,,30,RICE,2021-06-20,SAJED,JEDDAH,"JABEL ALI",2021-06-14,VIRIA0005787,,0000-00-00,6d7969f6-bc47-4644-8e1a-cdc92a100443,TRK,MRSU0052443,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-06-14,0,D01,"Actual Delivery Date",0000-00-00,
NULL,210587063,2021-06-23,"ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ","ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ",IMPORT,IH+CCD,CY,DRY,MSL,,30,RICE,2021-06-20,SAJED,JEDDAH,"JABEL ALI",2021-06-14,VIRIA0005787,,0000-00-00,6d7969f6-bc47-4644-8e1a-cdc92a100443,TRK,TEMU2719853,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-06-14,0,D01,"Post shipment document upload date",0000-00-00,
NULL,210587063,2021-06-23,"ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ","ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ",IMPORT,IH+CCD,CY,DRY,MSL,,30,RICE,2021-06-20,SAJED,JEDDAH,"JABEL ALI",2021-06-14,VIRIA0005787,,0000-00-00,6d7969f6-bc47-4644-8e1a-cdc92a100443,TRK,MRKU9096033,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-06-14,0,D01,"Empty return date",0000-00-00,
NULL,210587063,2021-06-23,"ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ","ABDULRAHMAN & MOHD A AZIZ ALSHALAN  ",IMPORT,IH+CCD,CY,DRY,MSL,,30,RICE,2021-06-20,SAJED,JEDDAH,"JABEL ALI",2021-06-14,VIRIA0005787,,0000-00-00,6d7969f6-bc47-4644-8e1a-cdc92a100443,TRK,MRSU0129817,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-06-14,0,D01,"Empty return date",0000-00-00,
NULL,912360411,2021-06-08,"PHILIPS SOLUTIONS SAUDI ARABIA TRADING","PHILIPS SOLUTIONS SAUDI ARABIA TRADING",IMPORT,IH+CCD,SD,DRY,MSL,,2,ELECTRONICS,2021-05-13,SADMM,RIYADH,"JABEL ALI",2021-05-07,,,0000-00-00,6e1292d0-0e58-4dd6-915f-df34fdbe7ae9,CLR,NULL,NULL,"AWAD JARALLAH AL QAHTANI",,,2021-06-07,0,D01,"Customs file submission date",2021-05-26,
NULL,912226864,2021-06-25,"INFRASTRUCTURE REINFORCEMENT IND CO","INFRASTRUCTURE REINFORCEMENT IND CO",EXPORT,IH+CCO,SD,DRY,MSL,"MAERSK GAIRLOCH/2121",5,FABRICS,2021-06-09,SAJED,JEDDAH,USATE,2021-05-15,,,2021-05-16,6edab581-e712-4994-9440-5603d61a5a67,CLR,NULL,NULL,"AL WARED AL BAHRI",,,2021-05-31,0,D01,"Shipment cleared date",2021-06-05,RECEIVED
NULL,MEDUM7096750,2021-06-26,"ASTRA POLYMER COMPOUNDING","ASTRA POLYMER COMPOUNDING",IMPORT,IH+CCD,CY,DRY,MSC,MSC,4,"CARBON BLACK",2021-06-02,SAKAP,RABIGH,NETHERLAND,2021-06-12,VIRIA0005728,5614171882,0000-00-00,6f158338-2a38-4297-b0b1-832a654462e8,CLR,NULL,NULL,"AL WARED AL BAHRI",,,2021-06-01,0,D01,"Shipment cleared date",2021-06-04,
NULL,MEDUM7096750,2021-06-26,"ASTRA POLYMER COMPOUNDING","ASTRA POLYMER COMPOUNDING",IMPORT,IH+CCD,CY,DRY,MSC,MSC,4,"CARBON BLACK",2021-06-02,SAKAP,RABIGH,NETHERLAND,2021-06-12,VIRIA0005728,5614171882,0000-00-00,6f158338-2a38-4297-b0b1-832a654462e8,CLR,NULL,NULL,"AL WARED AL BAHRI",,,2021-06-01,0,D01,"Shipment ready or on-hold",2021-06-04,
NULL,210016282,2021-06-25,"NATIONAL FACTORY FOR MAKING CANS","NATIONAL FACTORY FOR MAKING CANS",EXPORT,IH+CCO,SD,DRY,MSL,CALLIOPE/2108,27,ALUMINIUM,2021-06-03,SAJED,JEDDAH,YEADE,2021-06-06,,,2021-05-01,6fbaf120-96f5-4c92-8dc2-34dbe2e4d88d,TRK,HASU4261396,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-05-02,0,D01,"Containers pullout from terminal (Date)",2021-05-01,A/S
NULL,210016282,2021-06-25,"NATIONAL FACTORY FOR MAKING CANS","NATIONAL FACTORY FOR MAKING CANS",EXPORT,IH+CCO,SD,DRY,MSL,CALLIOPE/2108,27,ALUMINIUM,2021-06-03,SAJED,JEDDAH,YEADE,2021-06-06,,,2021-05-01,6fbaf120-96f5-4c92-8dc2-34dbe2e4d88d,TRK,SUDU8959644,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-05-02,0,D01,"Actual stuffing date",2021-05-02,A/S
NULL,210016282,2021-06-25,"NATIONAL FACTORY FOR MAKING CANS","NATIONAL FACTORY FOR MAKING CANS",EXPORT,IH+CCO,SD,DRY,MSL,CALLIOPE/2108,27,ALUMINIUM,2021-06-03,SAJED,JEDDAH,YEADE,2021-06-06,,,2021-05-01,6fbaf120-96f5-4c92-8dc2-34dbe2e4d88d,TRK,"PONU7835075 ",DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-05-02,0,D01,"Manifest/Bayan received date",2021-05-12,M/R
NULL,210016282,2021-06-25,"NATIONAL FACTORY FOR MAKING CANS","NATIONAL FACTORY FOR MAKING CANS",EXPORT,IH+CCO,SD,DRY,MSL,CALLIOPE/2108,27,ALUMINIUM,2021-06-03,SAJED,JEDDAH,YEADE,2021-06-06,,,2021-05-01,6fbaf120-96f5-4c92-8dc2-34dbe2e4d88d,TRK,"BSIU9127360 ",DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-05-02,0,D01,"Actual Gate-in date",2021-05-18,A/G
NULL,912246960,2021-06-13,"SUMA FRUIT CO","SUMA FRUIT CO",IMPORT,IH+CCD,CY,REEF,MLL,,8,BANANA,2021-05-27,KWSWKTM,ARIDYA,ECUDOR,0000-00-00,VIKWI0000804,,0000-00-00,7017127d-bfaa-4de1-bcf2-b0555274542a,TRK,SUDU6080229,REEF,"SERVICE WAREHOUSE",KWSWKTM,ARIDYA,2021-06-03,0,D01,"Post shipment document upload date",2021-06-06,P/S
NULL,912246960,2021-06-13,"SUMA FRUIT CO","SUMA FRUIT CO",IMPORT,IH+CCD,CY,REEF,MLL,,8,BANANA,2021-05-27,KWSWKTM,ARIDYA,ECUDOR,0000-00-00,VIKWI0000804,,0000-00-00,7017127d-bfaa-4de1-bcf2-b0555274542a,TRK,SUDU6009447,REEF,"SERVICE WAREHOUSE",KWSWKTM,ARIDYA,2021-06-03,0,D01,"Empty return date",2021-06-03,E/R
NULL,912246960,2021-06-13,"SUMA FRUIT CO","SUMA FRUIT CO",IMPORT,IH+CCD,CY,REEF,MLL,,8,BANANA,2021-05-27,KWSWKTM,ARIDYA,ECUDOR,0000-00-00,VIKWI0000804,,0000-00-00,7017127d-bfaa-4de1-bcf2-b0555274542a,TRK,SUDU6050800,REEF,"SERVICE WAREHOUSE",KWSWKTM,ARIDYA,2021-06-03,0,D01,"Shipment pullout date",2021-06-02,P/O
NULL,912246960,2021-06-13,"SUMA FRUIT CO","SUMA FRUIT CO",IMPORT,IH+CCD,CY,REEF,MLL,,8,BANANA,2021-05-27,KWSWKTM,ARIDYA,ECUDOR,0000-00-00,VIKWI0000804,,0000-00-00,7017127d-bfaa-4de1-bcf2-b0555274542a,TRK,MNBU3001405,REEF,"SERVICE WAREHOUSE",KWSWKTM,ARIDYA,2021-06-03,0,D01,"Shipment pullout date",2021-06-02,P/O
NULL,912246960,2021-06-13,"SUMA FRUIT CO","SUMA FRUIT CO",IMPORT,IH+CCD,CY,REEF,MLL,,8,BANANA,2021-05-27,KWSWKTM,ARIDYA,ECUDOR,0000-00-00,VIKWI0000804,,0000-00-00,7017127d-bfaa-4de1-bcf2-b0555274542a,TRK,MNBU3297088,REEF,"SERVICE WAREHOUSE",KWSWKTM,ARIDYA,2021-06-03,0,D01,"Actual Delivery Date",2021-06-03,ADD
NULL,912246960,2021-06-13,"SUMA FRUIT CO","SUMA FRUIT CO",IMPORT,IH+CCD,CY,REEF,MLL,,8,BANANA,2021-05-27,KWSWKTM,ARIDYA,ECUDOR,0000-00-00,VIKWI0000804,,0000-00-00,7017127d-bfaa-4de1-bcf2-b0555274542a,TRK,MNBU9078169,REEF,"SERVICE WAREHOUSE",KWSWKTM,ARIDYA,2021-06-03,0,D01,"Shipment pullout date",2021-06-02,P/O
NULL,209915327,2021-06-08,"ARABIAN UNITED FLOAT GLASS CO","ARABIAN UNITED FLOAT GLASS CO",EXPORT,IH+CCO,SD,DRY,MSL,,24,GLASS,2021-05-18,JEDDAH,,YEMEN,0000-00-00,,,0000-00-00,702e8fd9-1bff-42fd-a20c-896579c845ee,TRK,MRKU7748683,DRY,UTC,SAJED,YEMEN,2021-05-02,0,D01,"Containers pullout from terminal (Date)",2021-04-20,P/O
NULL,209915327,2021-06-08,"ARABIAN UNITED FLOAT GLASS CO","ARABIAN UNITED FLOAT GLASS CO",EXPORT,IH+CCO,SD,DRY,MSL,,24,GLASS,2021-05-18,JEDDAH,,YEMEN,0000-00-00,,,0000-00-00,702e8fd9-1bff-42fd-a20c-896579c845ee,TRK,MSKU7345078,DRY,UTC,SAJED,YEMEN,2021-05-02,0,D01,"Manifest/Bayan received date",0000-00-00,
NULL,209915327,2021-06-08,"ARABIAN UNITED FLOAT GLASS CO","ARABIAN UNITED FLOAT GLASS CO",EXPORT,IH+CCO,SD,DRY,MSL,,24,GLASS,2021-05-18,JEDDAH,,YEMEN,0000-00-00,,,0000-00-00,702e8fd9-1bff-42fd-a20c-896579c845ee,TRK,MSKU4194928,DRY,UTC,SAJED,YEMEN,2021-05-02,0,D01,"Actual Gate-in date",2021-05-02,A/G
NULL,209915327,2021-06-08,"ARABIAN UNITED FLOAT GLASS CO","ARABIAN UNITED FLOAT GLASS CO",EXPORT,IH+CCO,SD,DRY,MSL,,24,GLASS,2021-05-18,JEDDAH,,YEMEN,0000-00-00,,,0000-00-00,702e8fd9-1bff-42fd-a20c-896579c845ee,TRK,MRKU7748683,DRY,UTC,SAJED,YEMEN,2021-05-02,0,D01,"Actual Gate-in date",2021-05-02,A/G
NULL,209915327,2021-06-08,"ARABIAN UNITED FLOAT GLASS CO","ARABIAN UNITED FLOAT GLASS CO",EXPORT,IH+CCO,SD,DRY,MSL,,24,GLASS,2021-05-18,JEDDAH,,YEMEN,0000-00-00,,,0000-00-00,702e8fd9-1bff-42fd-a20c-896579c845ee,TRK,MSKU3959967,DRY,UTC,SAJED,YEMEN,2021-05-02,0,D01,"Actual stuffing date",2021-04-20,A/S
NULL,209915327,2021-06-08,"ARABIAN UNITED FLOAT GLASS CO","ARABIAN UNITED FLOAT GLASS CO",EXPORT,IH+CCO,SD,DRY,MSL,,24,GLASS,2021-05-18,JEDDAH,,YEMEN,0000-00-00,,,0000-00-00,702e8fd9-1bff-42fd-a20c-896579c845ee,TRK,MSKU3315619,DRY,UTC,SAJED,YEMEN,2021-05-02,0,D01,"Actual stuffing date",2021-04-20,A/S
NULL,209915327,2021-06-08,"ARABIAN UNITED FLOAT GLASS CO","ARABIAN UNITED FLOAT GLASS CO",EXPORT,IH+CCO,SD,DRY,MSL,,24,GLASS,2021-05-18,JEDDAH,,YEMEN,0000-00-00,,,0000-00-00,702e8fd9-1bff-42fd-a20c-896579c845ee,TRK,MSKU7345078,DRY,UTC,SAJED,YEMEN,2021-05-02,0,D01,"Actual Gate-in date",2021-05-02,A/G
NULL,209915327,2021-06-08,"ARABIAN UNITED FLOAT GLASS CO","ARABIAN UNITED FLOAT GLASS CO",EXPORT,IH+CCO,SD,DRY,MSL,,24,GLASS,2021-05-18,JEDDAH,,YEMEN,0000-00-00,,,0000-00-00,702e8fd9-1bff-42fd-a20c-896579c845ee,TRK,MSKU7345078,DRY,UTC,SAJED,YEMEN,2021-05-02,0,D01,"Actual stuffing date",2021-04-20,A/S
NULL,209915327,2021-06-08,"ARABIAN UNITED FLOAT GLASS CO","ARABIAN UNITED FLOAT GLASS CO",EXPORT,IH+CCO,SD,DRY,MSL,,24,GLASS,2021-05-18,JEDDAH,,YEMEN,0000-00-00,,,0000-00-00,702e8fd9-1bff-42fd-a20c-896579c845ee,TRK,MSKU4097825,DRY,UTC,SAJED,YEMEN,2021-05-02,0,D01,"Actual Gate-in date",2021-05-02,A/G
NULL,209915327,2021-06-08,"ARABIAN UNITED FLOAT GLASS CO","ARABIAN UNITED FLOAT GLASS CO",EXPORT,IH+CCO,SD,DRY,MSL,,24,GLASS,2021-05-18,JEDDAH,,YEMEN,0000-00-00,,,0000-00-00,702e8fd9-1bff-42fd-a20c-896579c845ee,TRK,MRKU8683864,DRY,UTC,SAJED,YEMEN,2021-05-02,0,D01,"Actual stuffing date",2021-04-20,A/S
NULL,209915327,2021-06-08,"ARABIAN UNITED FLOAT GLASS CO","ARABIAN UNITED FLOAT GLASS CO",EXPORT,IH+CCO,SD,DRY,MSL,,24,GLASS,2021-05-18,JEDDAH,,YEMEN,0000-00-00,,,0000-00-00,702e8fd9-1bff-42fd-a20c-896579c845ee,TRK,MRSU0282153,DRY,UTC,SAJED,YEMEN,2021-05-02,0,D01,"Actual Gate-in date",2021-05-02,A/G
NULL,211081977,2021-06-10,"GULF ALUMINIUM ROLLING MILL","GULF ALUMINIUM ROLLING MILL",EXPORT,CCO,SD,DRY,MSL,"X-PRESS KANGCHENJUNGA / 0073",1,"ALUMINIUM ARTICLES",2021-06-02,BAHRAIN,BAHRAIN,"UNITED STATES",0000-00-00,,,2021-05-26,70bd9ab9-57ee-43f5-9763-bbbeedcc4bf2,CLR,NULL,NULL,"SAMSON FREIGHT",,,2021-05-26,0,D01,"Initial Bayan date",2021-05-26,
NULL,210838409,2021-06-08,"NIKE INTL LTD","NIKE INTL LTD",EXPORT,IH,SD,DRY,MSL,MAERSK,1,GARMENTS,2021-05-26,JOAHZTM,SAHAB,JOAHZTM,0000-00-00,,,2021-05-19,715bb398-356c-427c-ae04-3062167e71e8,TRK,MSKU5846234,DRY,SORAQIA,SAHAB,AQABA,2021-05-19,0,D01,"Containers pullout from terminal (Date)",2021-05-19,P/O
NULL,"COSU6295474960 ",2021-06-15,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,CY,DRY,MSL,,2,TIMBER,2021-06-20,SAJED,JEDDAH,JEDDAH,0000-00-00,,,0000-00-00,71bde225-3dea-4a2f-a75e-1dcbd5010975,TRK,OOCU8279654,DRY,KTS,SAJED,SAJED,2021-06-12,0,D01,"Post shipment document upload date",0000-00-00,
NULL,"COSU6295474960 ",2021-06-15,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,CY,DRY,MSL,,2,TIMBER,2021-06-20,SAJED,JEDDAH,JEDDAH,0000-00-00,,,0000-00-00,71bde225-3dea-4a2f-a75e-1dcbd5010975,TRK,OOCU8279654,DRY,KTS,SAJED,SAJED,2021-06-12,0,D01,"Empty return date",2021-06-12,E/R
