bl_number,service_order_id,service_order_type,container_no,container_type,trucking_vendor_name,from_location,to_location,requested_date,defect_count,defect_code,milestone_id,milestone_description,milestone_date,notes,sort_order
912118551,0cf1a83a-d38c-4fde-b3bc-2ba6bf2a0ff2,TRK,MMAU1317294,REEF,"SERVICE WAREHOUSE",KWSAATM,ARIDYA,2021-05-10,0,D01,99f549a1-a42c-4a2a-a885-eed46544f618,"Actual Delivery Date",2021-05-11,ADD,30
912118551,0cf1a83a-d38c-4fde-b3bc-2ba6bf2a0ff2,TRK,MMAU1317294,REEF,"SERVICE WAREHOUSE",KWSAATM,ARIDYA,2021-05-10,0,D01,9ddfa161-a903-4ed3-9b99-36d87e6e3423,"Empty return date",2021-05-11,E/R,40
912118551,0cf1a83a-d38c-4fde-b3bc-2ba6bf2a0ff2,TRK,MMAU1317294,REEF,"SERVICE WAREHOUSE",KWSAATM,ARIDYA,2021-05-10,0,D01,befb812a-8bcf-4230-a7a1-023bb0fb78bf,"Post shipment document upload date",2021-05-11,P/S,50
211599420,0d53f936-5a85-4772-9f42-ca673d44b6ca,TRK,MRSU0069195,DRY,SORAQIA,AQABA,"AQABA TERMINAL",2021-06-22,0,D01,e3dfbc93-eb93-4f6e-a6ec-e7069adf2d06,"Containers pullout from terminal (Date)",2021-06-22,P/O,10
211599420,0d53f936-5a85-4772-9f42-ca673d44b6ca,TRK,MRSU0069195,DRY,SORAQIA,AQABA,"AQABA TERMINAL",2021-06-22,0,D01,45a8c9a1-36fd-40a7-8aa7-bc3123adbdcc,"Actual stuffing date",2021-06-22,A/S,20
211599420,0d53f936-5a85-4772-9f42-ca673d44b6ca,TRK,MRSU0069195,DRY,SORAQIA,AQABA,"AQABA TERMINAL",2021-06-22,0,D01,77e87bde-8042-4b3a-ba7c-d119c7136ab8,"Manifest/Bayan received date",0000-00-00,,30
211599420,0d53f936-5a85-4772-9f42-ca673d44b6ca,TRK,MRSU0069195,DRY,SORAQIA,AQABA,"AQABA TERMINAL",2021-06-22,0,D01,acedf8f1-6d47-4793-b644-686c5952d83a,"Actual Gate-in date",2021-06-22,A/G,40
211599420,0d53f936-5a85-4772-9f42-ca673d44b6ca,TRK,TGHU1723568,DRY,SORAQIA,AQABA,"AQABA TERMINAL",2021-06-22,0,D01,37993404-4e05-40f1-8875-7ce69cb8c61b,"Containers pullout from terminal (Date)",2021-06-22,P/O,10
211599420,0d53f936-5a85-4772-9f42-ca673d44b6ca,TRK,TGHU1723568,DRY,SORAQIA,AQABA,"AQABA TERMINAL",2021-06-22,0,D01,a33fd2e6-37ac-43f8-8e2b-09ae3a7fff09,"Actual stuffing date",2021-06-22,A/S,20
211599420,0d53f936-5a85-4772-9f42-ca673d44b6ca,TRK,TGHU1723568,DRY,SORAQIA,AQABA,"AQABA TERMINAL",2021-06-22,0,D01,3d457cac-1164-477c-b2e7-f4abdab7c831,"Manifest/Bayan received date",0000-00-00,,30
211599420,0d53f936-5a85-4772-9f42-ca673d44b6ca,TRK,TGHU1723568,DRY,SORAQIA,AQABA,"AQABA TERMINAL",2021-06-22,0,D01,47c89202-86a9-47fe-9a96-4c44e340cdc9,"Actual Gate-in date",2021-06-22,A/G,40
210946309,0da8c763-cc98-46c2-8312-796a80635f92,TRK,MRKU2543994,DRY,UTC,JEDDAH,JEDDAH,2021-05-24,0,D01,d5feffe6-4c64-4b57-81a7-d1ba1fc6834d,"Containers pullout from terminal (Date)",2021-05-23,P/O,10
210946309,0da8c763-cc98-46c2-8312-796a80635f92,TRK,MRKU2543994,DRY,UTC,JEDDAH,JEDDAH,2021-05-24,0,D01,e1823bae-999a-4e29-9e51-a97624cc3e2e,"Actual stuffing date",2021-05-24,A/S,20
210946309,0da8c763-cc98-46c2-8312-796a80635f92,TRK,MRKU2543994,DRY,UTC,JEDDAH,JEDDAH,2021-05-24,0,D01,286009f1-48af-47ba-8fed-9909e8c78100,"Manifest/Bayan received date",2021-05-27,M/F,30
210946309,0da8c763-cc98-46c2-8312-796a80635f92,TRK,MRKU2543994,DRY,UTC,JEDDAH,JEDDAH,2021-05-24,0,D01,44074c52-45c0-4fcc-a727-aa9cd00b7527,"Actual Gate-in date",2021-05-29,A/G,40
210946309,0da8c763-cc98-46c2-8312-796a80635f92,TRK,MSKU9531467,DRY,UTC,JEDDAH,JEDDAH,2021-05-24,0,D01,85fe1fcf-df83-4c1e-8319-943739ea6c4b,"Containers pullout from terminal (Date)",2021-05-23,P/O,10
210946309,0da8c763-cc98-46c2-8312-796a80635f92,TRK,MSKU9531467,DRY,UTC,JEDDAH,JEDDAH,2021-05-24,0,D01,16187cbf-5a4c-4752-87b2-0da8168c3130,"Actual stuffing date",2021-05-24,A/S,20
210946309,0da8c763-cc98-46c2-8312-796a80635f92,TRK,MSKU9531467,DRY,UTC,JEDDAH,JEDDAH,2021-05-24,0,D01,b3d4c26e-37a7-4dab-aa61-ee17a11a3815,"Manifest/Bayan received date",2021-05-27,M/F,30
210946309,0da8c763-cc98-46c2-8312-796a80635f92,TRK,MSKU9531467,DRY,UTC,JEDDAH,JEDDAH,2021-05-24,0,D01,a0c2e068-ef49-4b9b-8c80-2c2714e57f04,"Actual Gate-in date",2021-05-29,A/G,40
210946309,0da8c763-cc98-46c2-8312-796a80635f92,TRK,TCKU6839030,DRY,UTC,JEDDAH,JEDDAH,2021-05-24,0,D01,290a0743-a1c0-474f-a6f4-c54438a93807,"Containers pullout from terminal (Date)",2021-05-23,P/O,10
210946309,0da8c763-cc98-46c2-8312-796a80635f92,TRK,TCKU6839030,DRY,UTC,JEDDAH,JEDDAH,2021-05-24,0,D01,f84f1b61-253a-41e2-adce-d7e17c76ec95,"Actual stuffing date",2021-05-24,A/S,20
210946309,0da8c763-cc98-46c2-8312-796a80635f92,TRK,TCKU6839030,DRY,UTC,JEDDAH,JEDDAH,2021-05-24,0,D01,d9d69eba-6021-4d84-b6af-27aee527f6f7,"Manifest/Bayan received date",2021-05-27,M/F,30
210946309,0da8c763-cc98-46c2-8312-796a80635f92,TRK,TCKU6839030,DRY,UTC,JEDDAH,JEDDAH,2021-05-24,0,D01,419f79b8-316d-4593-bd14-250cb09d4d61,"Actual Gate-in date",2021-05-29,A/G,40
210946309,0da8c763-cc98-46c2-8312-796a80635f92,TRK,TORU5300940,DRY,UTC,JEDDAH,JEDDAH,2021-05-24,0,D01,7c222e12-9f96-410f-8367-ecee2650207d,"Containers pullout from terminal (Date)",2021-05-23,P/O,10
210946309,0da8c763-cc98-46c2-8312-796a80635f92,TRK,TORU5300940,DRY,UTC,JEDDAH,JEDDAH,2021-05-24,0,D01,e56e0794-fd6d-4fab-bedc-74dd0cfc1bf1,"Actual stuffing date",2021-05-24,A/S,20
210946309,0da8c763-cc98-46c2-8312-796a80635f92,TRK,TORU5300940,DRY,UTC,JEDDAH,JEDDAH,2021-05-24,0,D01,d88de735-4ba9-4985-898d-88f0af1a728c,"Manifest/Bayan received date",2021-05-27,M/F,30
210946309,0da8c763-cc98-46c2-8312-796a80635f92,TRK,TORU5300940,DRY,UTC,JEDDAH,JEDDAH,2021-05-24,0,D01,8c566830-827e-4b28-9617-c43ed4c8417f,"Actual Gate-in date",2021-05-29,A/G,40
BIE104785714,0e21290a-2e28-4382-b7bb-9b70402e7aee,TRK,CLHU4758080,DRY,"LEASED TRUCK",KAP,KAEC,2021-06-20,0,D01,04ede022-1ac7-442e-8425-e58c670e9116,"Shipment pullout date",2021-06-21,P/O,10
BIE104785714,0e21290a-2e28-4382-b7bb-9b70402e7aee,TRK,CLHU4758080,DRY,"LEASED TRUCK",KAP,KAEC,2021-06-20,0,D01,d10e0639-1351-42ea-a2f3-f5672a7b5a56,"Actual Delivery Date",2021-06-21,ADD,20
BIE104785714,0e21290a-2e28-4382-b7bb-9b70402e7aee,TRK,CLHU4758080,DRY,"LEASED TRUCK",KAP,KAEC,2021-06-20,0,D01,c49d92d9-1291-4b1d-bb9f-f796604cf6c5,"Empty return date",2021-06-21,E/R,30
BIE104785714,0e21290a-2e28-4382-b7bb-9b70402e7aee,TRK,CLHU4758080,DRY,"LEASED TRUCK",KAP,KAEC,2021-06-20,0,D01,2566eac0-67b7-4bf4-b104-5a045efacbec,"Post shipment document upload date",2021-06-21,P/S,40
BIE104785714,0e21290a-2e28-4382-b7bb-9b70402e7aee,TRK,GLDU4100518,DRY,"LEASED TRUCK",KAP,KAEC,2021-06-20,0,D01,c5c627f1-6269-4d34-8533-05cd8c15b141,"Shipment pullout date",2021-06-21,P/O,10
BIE104785714,0e21290a-2e28-4382-b7bb-9b70402e7aee,TRK,GLDU4100518,DRY,"LEASED TRUCK",KAP,KAEC,2021-06-20,0,D01,855cad0c-b451-438e-b054-bf6d8cb57d97,"Actual Delivery Date",2021-06-21,ADD,20
BIE104785714,0e21290a-2e28-4382-b7bb-9b70402e7aee,TRK,GLDU4100518,DRY,"LEASED TRUCK",KAP,KAEC,2021-06-20,0,D01,e615d505-26df-4092-9e8c-b0c843e4cfb0,"Empty return date",2021-06-21,E/R,30
BIE104785714,0e21290a-2e28-4382-b7bb-9b70402e7aee,TRK,GLDU4100518,DRY,"LEASED TRUCK",KAP,KAEC,2021-06-20,0,D01,2c6b774b-89e9-43ad-83cc-620217047759,"Post shipment document upload date",2021-06-21,P/S,40
BIE104785714,0e21290a-2e28-4382-b7bb-9b70402e7aee,TRK,MSCU4731041,DRY,"LEASED TRUCK",KAP,KAEC,2021-06-20,0,D01,063d8472-655b-4b25-b743-f5ea8418ad2e,"Shipment pullout date",2021-06-21,P/O,10
BIE104785714,0e21290a-2e28-4382-b7bb-9b70402e7aee,TRK,MSCU4731041,DRY,"LEASED TRUCK",KAP,KAEC,2021-06-20,0,D01,5b70e09f-23f9-4b36-98ff-0f7be41f2da5,"Actual Delivery Date",2021-06-21,ADD,20
BIE104785714,0e21290a-2e28-4382-b7bb-9b70402e7aee,TRK,MSCU4731041,DRY,"LEASED TRUCK",KAP,KAEC,2021-06-20,0,D01,75b3d250-b344-453e-a137-60755140dd4b,"Empty return date",2021-06-21,E/R,30
BIE104785714,0e21290a-2e28-4382-b7bb-9b70402e7aee,TRK,MSCU4731041,DRY,"LEASED TRUCK",KAP,KAEC,2021-06-20,0,D01,97407f6e-16d6-46f0-aaa8-ef90b0339c2e,"Post shipment document upload date",2021-06-21,P/S,40
BIE104785714,0e21290a-2e28-4382-b7bb-9b70402e7aee,TRK,MSDU8193349,DRY,"LEASED TRUCK",KAP,KAEC,2021-06-20,0,D01,16ffd7bd-1567-47a6-92a2-6c74bc7ebfb0,"Shipment pullout date",2021-06-21,P/O,10
BIE104785714,0e21290a-2e28-4382-b7bb-9b70402e7aee,TRK,MSDU8193349,DRY,"LEASED TRUCK",KAP,KAEC,2021-06-20,0,D01,100f7914-448e-4dff-b912-300fad4d7d2a,"Actual Delivery Date",2021-06-21,ADD,20
BIE104785714,0e21290a-2e28-4382-b7bb-9b70402e7aee,TRK,MSDU8193349,DRY,"LEASED TRUCK",KAP,KAEC,2021-06-20,0,D01,f0bca406-4573-4ace-872d-affa5df0145e,"Empty return date",2021-06-21,E/R,30
BIE104785714,0e21290a-2e28-4382-b7bb-9b70402e7aee,TRK,MSDU8193349,DRY,"LEASED TRUCK",KAP,KAEC,2021-06-20,0,D01,8966f888-5d4a-4414-bbbb-5c45e585bbf5,"Post shipment document upload date",2021-06-21,P/S,40
912456900,0ebcb151-6f38-4705-9776-35fef18a7de3,TRK,MAEU4686684,Dry,"AL ZAFER",JEDDAH,YANBU,2021-06-25,0,D01,90d709e3-3ab3-4518-b56b-36cf591acaeb,"Containers pullout from terminal (Date)",0000-00-00,,10
912456900,0ebcb151-6f38-4705-9776-35fef18a7de3,TRK,MAEU4686684,Dry,"AL ZAFER",JEDDAH,YANBU,2021-06-25,0,D01,938da5f4-3cf9-467c-8d86-ec3f8493584f,"Actual stuffing date",2021-05-26,A/S,20
912456900,0ebcb151-6f38-4705-9776-35fef18a7de3,TRK,MAEU4686684,Dry,"AL ZAFER",JEDDAH,YANBU,2021-06-25,0,D01,6ce23ea2-9f9b-446a-9861-1798f6aef7df,"Manifest/Bayan received date",2021-05-31,M/R,30
912456900,0ebcb151-6f38-4705-9776-35fef18a7de3,TRK,MAEU4686684,Dry,"AL ZAFER",JEDDAH,YANBU,2021-06-25,0,D01,2dcd6f07-d2fd-4c2f-af38-9403ab79e659,"Actual Gate-in date",2021-05-31,A/G,40
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,MRKU7939801,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,3cb21e7f-2be0-4ffe-80f7-1d98621651ac,"Containers pullout from terminal (Date)",2021-06-03,P/O,10
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,MRKU7939801,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,8c113279-b730-4e1f-9c6f-0cecbc59ebf7,"Actual stuffing date",2021-06-13,ADD,20
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,MRKU7939801,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,ea27f784-19b1-40ef-a9f3-5179f8ed4cac,"Manifest/Bayan received date",2021-06-10,M/R,30
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,MRKU7939801,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,6addc095-978c-4930-800d-2201f47dce28,"Actual Gate-in date",2021-06-13,A/G,40
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,MRKU9813535,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,f303e28e-0cf3-4032-b8f3-0478d429a6b5,"Containers pullout from terminal (Date)",2021-06-03,P/O,10
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,MRKU9813535,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,df500b1b-7ec1-46ed-bc8b-795a7e04da86,"Actual stuffing date",2021-06-13,ADD,20
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,MRKU9813535,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,44cba70e-2618-4ec2-b2a5-508299e6e3a7,"Manifest/Bayan received date",2021-06-10,M/R,30
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,MRKU9813535,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,6a327d95-2bab-438f-9051-4784a7f84f6e,"Actual Gate-in date",2021-06-13,A/G,40
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,MSKU3043470,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,4099b1d3-41de-4074-8c5e-4a855fa4e6fb,"Containers pullout from terminal (Date)",2021-06-03,P/O,10
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,MSKU3043470,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,20a97331-4781-4138-aa57-f68effed325b,"Actual stuffing date",2021-06-13,ADD,20
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,MSKU3043470,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,119e26b9-1ef2-48c8-b2bc-93e964b4fada,"Manifest/Bayan received date",2021-06-10,M/R,30
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,MSKU3043470,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,a262ca27-27af-4ea1-ad62-6fcab253b1e4,"Actual Gate-in date",2021-06-13,A/G,40
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,MSKU5446602,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,4425cf40-3687-4204-b06c-0e4b786dd631,"Containers pullout from terminal (Date)",2021-06-03,P/O,10
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,MSKU5446602,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,aedf05bf-4fb9-44c2-9396-ca3c39280e05,"Actual stuffing date",2021-06-13,ADD,20
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,MSKU5446602,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,59870460-7a7f-456e-a78b-74c2efd36173,"Manifest/Bayan received date",2021-06-10,M/R,30
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,MSKU5446602,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,df035ff1-8bcf-4c52-91a1-055359f3ea9e,"Actual Gate-in date",2021-06-13,A/G,40
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,PONU2101253,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,bb48f446-3f67-4905-85aa-4f7bacea2933,"Containers pullout from terminal (Date)",2021-06-03,P/O,10
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,PONU2101253,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,5266ee74-479c-4a95-9ef9-e359f0477f79,"Actual stuffing date",2021-06-03,ADD,20
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,PONU2101253,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,36abbfb0-cc9a-4bf1-b00a-20f9b2e141e3,"Manifest/Bayan received date",2021-06-10,M/R,30
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,PONU2101253,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,de0ef73b-f553-422d-a77c-4baeb5864687,"Actual Gate-in date",2021-06-13,A/G,40
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,SUDU1886799,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,ce380709-60de-49d5-9e53-31234046116d,"Containers pullout from terminal (Date)",2021-06-03,P/O,10
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,SUDU1886799,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,29e1db2f-ff65-463b-81f1-ee100f37571f,"Actual stuffing date",2021-06-13,ADD,20
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,SUDU1886799,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,cd4b216d-bdea-4e27-b209-7d4d879e0c3a,"Manifest/Bayan received date",2021-06-10,M/R,30
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,SUDU1886799,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,1c5ae334-86ad-4212-928c-3ec605e5227e,"Actual Gate-in date",2021-06-13,A/G,40
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,SUDU7397579,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,bc275e1a-9a51-472b-9d9a-9fac0836a435,"Containers pullout from terminal (Date)",2021-06-03,P/O,10
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,SUDU7397579,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,86d660b3-1d01-4596-a3ef-5ae85be7dbcd,"Actual stuffing date",2021-06-13,ADD,20
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,SUDU7397579,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,26e4988a-98b8-44fa-8e34-34ed3e0b3f89,"Manifest/Bayan received date",2021-06-10,M/R,30
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,SUDU7397579,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,1edd82c1-ff5c-41f8-8524-0c82752b6a9a,"Actual Gate-in date",2021-06-13,A/G,40
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,SUDU7412499,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,374b085e-8c76-4d84-901e-07b0254706a9,"Containers pullout from terminal (Date)",2021-06-03,P/O,10
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,SUDU7412499,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,c5b8a80a-3725-4348-97c1-0d1d43b6f44b,"Actual stuffing date",2021-06-13,ADD,20
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,SUDU7412499,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,961b05d7-e342-432d-90ef-8a45e7cdc99e,"Manifest/Bayan received date",2021-06-10,M/R,30
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,SUDU7412499,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,f8737603-de1d-4f8a-9c8d-9e4a66728ef9,"Actual Gate-in date",2021-06-13,A/G,40
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,SUDU7443801,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,0818fc34-3a33-4c32-8bd4-00196c1b4792,"Containers pullout from terminal (Date)",2021-06-03,P/O,10
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,SUDU7443801,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,9d8990ea-fcce-4e1c-8ef6-deb610a9c0b5,"Actual stuffing date",2021-06-13,ADD,20
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,SUDU7443801,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,8a4a34ed-4bfb-475e-88cc-b25eb3214cc5,"Manifest/Bayan received date",2021-06-10,M/R,30
211202546,0f55fff7-4001-4957-b9d5-11070490244c,TRK,SUDU7443801,DRY,UTC,JEDDAH,SAJED,2021-06-13,0,D01,1c7a35ca-b463-4866-8e3f-511c5dac532f,"Actual Gate-in date",2021-06-13,A/G,40
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,CAIU7236685,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,acead6fe-19f0-4eee-b6fc-d439357e907b,"Containers pullout from terminal (Date)",2021-05-05,P/O,10
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,CAIU7236685,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,a4bb7787-59de-48ff-b5aa-735b453103f3,"Actual stuffing date",2021-05-05,A/S,20
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,CAIU7236685,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,39faf4fb-8baf-4157-8b08-0b5e4ceae8aa,"Manifest/Bayan received date",0000-00-00,,30
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,CAIU7236685,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,2849b5d7-0154-48cf-961e-23a2aec1e690,"Actual Gate-in date",0000-00-00,,40
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,MRKU2609659,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,6df93ebc-461d-4ccb-b086-73085fba3785,"Containers pullout from terminal (Date)",2021-05-06,P/O,10
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,MRKU2609659,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,24d607a5-6722-46d2-b55f-4cca1bfce03e,"Actual stuffing date",2021-05-06,A/S,20
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,MRKU2609659,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,22828f42-9a24-4ccd-af6e-d8f43fc64860,"Manifest/Bayan received date",0000-00-00,,30
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,MRKU2609659,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,63b4a18d-0328-4c10-9a28-18009a828cb7,"Actual Gate-in date",0000-00-00,,40
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,MRKU4155880,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,f1e22247-3381-416c-8fbf-9fb01a92410e,"Containers pullout from terminal (Date)",2021-05-06,P/O,10
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,MRKU4155880,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,c2b5afbb-a76d-4f21-8262-262303d48d28,"Actual stuffing date",2021-05-06,A/S,20
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,MRKU4155880,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,bf6fcadb-04bf-468b-8b4e-bb94e05037da,"Manifest/Bayan received date",0000-00-00,,30
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,MRKU4155880,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,ac40673a-8e21-453e-9dda-2b8840d8c36e,"Actual Gate-in date",0000-00-00,,40
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,MRKU6332140,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,82bac268-341c-495f-b885-66ecf89eb1a9,"Containers pullout from terminal (Date)",2021-05-06,P/O,10
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,MRKU6332140,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,ee53d2dc-7d68-4412-8289-0d46ca0459b1,"Actual stuffing date",2021-05-06,A/S,20
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,MRKU6332140,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,71aae104-fa90-495b-8208-de91d83bb456,"Manifest/Bayan received date",0000-00-00,,30
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,MRKU6332140,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,9ce3ea80-f5de-4ec9-8a0a-2a40c8e355dd,"Actual Gate-in date",0000-00-00,,40
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,MRSU3680119,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,365e9e49-0e5a-47fd-88dd-7ceb8a76d438,"Containers pullout from terminal (Date)",2021-05-03,P/O,10
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,MRSU3680119,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,ba367b77-77dd-49e0-89c1-7dbc2e23c335,"Actual stuffing date",2021-05-03,A/S,20
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,MRSU3680119,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,44b4e8fd-a7b1-43c6-8050-9645e12d4aee,"Manifest/Bayan received date",0000-00-00,,30
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,MRSU3680119,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,015ad4e0-2807-45e2-b6ca-0e99699403c1,"Actual Gate-in date",0000-00-00,,40
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,MSKU0635347,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,95290594-1152-4a4a-b593-23b12ac4036e,"Containers pullout from terminal (Date)",2021-05-05,P/O,10
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,MSKU0635347,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,2feed41c-41e2-4e76-bd2c-47a73347ab4a,"Actual stuffing date",2021-05-05,A/S,20
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,MSKU0635347,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,f6051e31-16d6-46d1-8bb8-495467fdea80,"Manifest/Bayan received date",0000-00-00,,30
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,MSKU0635347,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,edfd6d1a-2f5b-48cc-9a25-8f4008efff85,"Actual Gate-in date",0000-00-00,,40
210439306,0f7f2990-bc8c-4810-85fd-604464a24193,TRK,MSKU8043112,DRY,KTS,DAMMAM,DAMMAM,2021-05-01,0,D01,c1f96909-a24f-4d2f-b180-03fbad161d9a,"Containers pullout from terminal (Date)",2021-05-06,P/O,10
